Year_Month,Year,Month,Site,Type,Easting,Northing,Longitude,Latitude,NO2_NA_no,NO2,PM10_NA_no,PM10,PM25_NA_no,PM25,NO2_modelled,PM10_modelled,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,Temp_Trend,logNO2,logPM10,logPM25,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,PopDen,nearest_road_distance
2018-01,2018,1,Glasgow High Street,Roadside,260014.1,665348.9,-4.23821368,55.86093551,4,40.82222222,3,14.73928571,3,8.278571429,24.48619,12.08965,7.417994,87.74798454,1004.489584,153.5959887,3.980392647,38.62917641,4.055601835,0.46848796,Large Urban Areas,25,3.709226595,2.690516427,2.113670421,test,train3,train5,train8,train6,train4,train6,test,test,train2,0.005199869,13.7337869
2018-01,2018,1,Glasgow Kerbside,Kerbside,258713.92,665194.51,-4.258888922,55.85917001,0,65.38709677,31,,31,,30.76981,12.09796,7.457084,87.78696764,1004.47728,136.1911065,3.995999705,38.50618884,4.341269856,0.16526009,Rural Areas,25,4.180324942,,,test,train5,train2,train3,train10,train2,test,train4,train6,train7,0.004137375,286.6771733
2018-01,2018,1,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,-4.270767942,55.83625604,31,,31,,31,,15.01726,9.893356,6.230327,87.85657546,1004.495366,143.7970274,3.669091189,39.16008229,3.724395996,0.4655582,Rural Areas,25,,,,test,train8,test,train5,train8,test,train7,train7,train3,train8,0.007072071,9.431613068
2018-01,2018,1,Glasgow Townhead,Rest,259692.6,665899.13,-4.24363094,55.86578198,1,34.12666667,3,14.89285714,3,10.09642857,23.18349,10.60323,6.577505,87.78533081,1004.484514,148.4328172,3.926157837,38.63972834,4.28600778,0.46848796,Rural Areas,25,3.530079092,2.700881712,2.312181755,train6,test,test,test,train7,train3,test,train4,train4,train9,0.008624548,286.2007658
2018-01,2018,1,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,-4.354967932,55.79412004,0,15.47096774,8,8.591304348,8,6.1,7.802906,8.380712,5.449667,89.15067036,1004.468221,193.3312066,3.651524341,40.88628996,3.341771906,0.55797312,Rural Areas,25,2.738965219,2.150750569,1.808288771,train4,train2,test,train1,test,train4,train7,train1,train7,train3,0.000700772,703.3625679
2018-01,2018,1,Grangemouth,Industrial,293829.88,681020.65,-3.704398944,56.01031895,5,22.18846154,9,11.24090909,10,8.19047619,13.88651,9.736269,6.381993,88.02676735,1004.07164,111.0098092,4.606537525,53.21191027,3.745940983,0.3182714,Rural Areas,25,3.099572403,2.419559721,2.102972039,test,test,train10,train3,train9,train3,train2,train7,train7,train1,0.002699209,276.6920559
2018-01,2018,1,Grangemouth Moray,Rest,293436.55,681344.72,-3.710832922,56.01314198,2,23.81724138,31,,31,,13.88651,9.736269,6.381993,88.02676735,1004.07164,111.0098092,4.606537525,53.21191027,3.745940983,0.3182714,Rural Areas,25,3.170409746,,,train6,train7,train9,train2,train1,train4,train9,test,train5,train5,0.002699209,58.50815374
2018-01,2018,1,Inverclyde Greenock A8,Roadside,229331.5,675714.7,-4.73442097,55.94407866,0,37.00322581,0,10.37741935,0,6.151612903,15.54066,7.999011,5.291249,86.4203613,1003.877329,211.890708,5.586480201,35.93357105,3.957297861,0.3707006,Other Urban Areas,25,3.611005093,2.33963223,1.816714308,test,train2,train3,test,train3,train5,train7,train10,train7,test,0.0031005,2.984158052
2018-01,2018,1,Inverness,Roadside,265708.85,845668.85,-4.241451007,57.48130795,0,26.71290323,31,,31,,9.031672,7.07065,4.569937,83.96165106,1002.124671,65.71525405,3.558299463,53.98493751,3.122464403,0.43937936,Rural Areas,25,3.285146716,,,train4,train9,train5,test,train8,train5,train4,train2,train3,train8,0.003324431,9.161786596
2018-01,2018,1,Inverness Academy Street,Roadside,266653,845439,-4.225591911,57.47952362,0,41.63548387,31,,31,,9.508036,6.952519,4.476047,83.8796402,1002.119966,64.51316891,3.481764514,53.4028665,3.171668893,0.15568985,Other Urban Areas,25,3.728952781,,,train10,train10,train8,test,train1,train9,train8,train6,train4,test,0.002485137,19.54834901
2018-01,2018,1,Inverness Academy Street 1st Floor,Roadside,266653.2,845439.2,-4.225588687,57.47952547,31,,31,,31,,9.508036,6.952519,4.476047,83.8796402,1002.119966,64.51316891,3.481764514,53.4028665,3.171668893,0.15568985,Other Urban Areas,25,,,,test,test,test,train4,train2,train6,test,test,train9,train1,0.002485137,19.26604113
2018-01,2018,1,Lerwick,Rest,445350.77,1139689.93,-1.185318917,60.13922003,0,3.812903226,31,,31,,4.5736,5.205533,3.233774,86.56301819,999.4537569,159.4251888,8.538498117,27.36067778,3.418988993,0.18764758,Rural Areas,25,1.3383909,,,train5,train10,train9,test,train10,test,train7,train2,test,train7,0.000257953,140.2011149
2018-01,2018,1,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,-3.961072478,55.87000076,31,,31,,31,,12.21193,10.16554,6.451933,88.86460909,1004.384631,124.7932547,5.038167296,43.52394463,2.674073044,0.42335108,Other Urban Areas,25,,,,train3,train4,train9,train10,train7,test,train2,train7,train6,test,0.003584448,14.81314762
2018-01,2018,1,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,-3.94734605,55.84580998,0,46.70645161,0,8.941935484,0,5.732258065,10.05038,10.25884,6.208193,88.92973553,1004.395541,129.585618,4.733659524,43.40746951,2.843208801,0.33296202,Rural Areas,25,3.843882305,2.190752063,1.746109531,train1,train5,test,train7,train7,train5,test,train7,train10,test,0.000476737,3.193975307
2018-01,2018,1,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,-4.029968166,55.86352174,31,,31,,31,,14.50452,9.807082,6.364454,88.64336934,1004.420855,105.6866423,4.302382534,42.49306147,2.883219019,0.35912956,Other Urban Areas,25,,,,train7,train6,train7,train4,train3,train7,train6,train9,train4,train8,0.00343581,11.55067351
2018-01,2018,1,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,-4.019443945,55.85194396,31,,31,,31,,15.10141,10.83141,6.854208,88.27768963,1004.439316,121.5848661,4.195885379,41.56080861,2.998895551,0.41405032,Rural Areas,25,,,,train10,train3,train1,train1,train6,train2,train6,test,train5,train3,0.004125908,16.13114014
2018-01,2018,1,N Lanarkshire Croy,Roadside,272770.4,675740.3,-4.039443976,55.95777804,0,26.43225806,0,12.42580645,31,,9.189967,8.911046,5.636465,89.26192858,1004.300583,170.5620316,4.353074245,41.6240651,2.702233427,0.49713912,Other Urban Areas,25,3.274585161,2.519775475,,test,train6,train7,test,test,test,train1,test,test,train7,0.001120743,9.039749229
2018-01,2018,1,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,-4.037413226,55.84358325,0,27.31612903,16,9.393333333,31,,14.40703,10.62412,6.878148,88.34105775,1004.447427,123.8712293,4.029436082,41.56413306,3.04971588,0.5104136,Other Urban Areas,25,3.307477335,2.240000218,,train2,train9,train7,train6,train9,train4,train9,train5,train3,test,0.005207156,32.05366888
2018-01,2018,1,N Lanarkshire Moodiesburn,Roadside,269929,670386,-4.082340363,55.90894138,31,,31,,31,,11.0207,9.294204,6.047928,89.4391464,1004.395059,149.3991086,4.245370387,41.07371942,2.860720535,0.54495176,Other Urban Areas,25,,,,train1,test,train2,train2,test,train2,train9,train3,train5,train8,0.002747296,11.22300763
2018-01,2018,1,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,-3.986388952,55.78833303,31,,0,11.59032258,31,,17.51214,10.47926,6.653657,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.34409528,Rural Areas,25,,2.45017049,,train10,test,train9,test,test,train6,train3,train5,test,train2,0.002873868,81.53773543
2018-01,2018,1,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,-4.023223128,55.84352272,0,32.70967742,31,,31,,20.94683,12.18708,7.634703,88.22189659,1004.447597,126.8840666,3.893121721,41.49251897,3.142549733,0.45876452,Other Urban Areas,25,3.48767098,,,train2,test,train2,train6,train1,train7,train4,train8,train4,train7,0.000756599,19.7483369
2018-01,2018,1,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,-4.09057047,55.82893997,31,,31,,31,,18.48195,12.14105,7.621439,88.41859373,1004.489618,139.8956338,3.37927046,41.30471838,3.341601631,0.53621372,Large Urban Areas,25,,,,train3,train9,train7,train6,train1,train10,train4,train10,train6,test,0.003126647,19.34483261
2018-01,2018,1,North Ayrshire Irvine High St,Kerbside,232142,638892,-4.666789703,55.61457831,5,20.88461538,5,15.58846154,5,8.846153846,8.433037,8.508928,5.717336,85.93595395,1004.312411,178.4340395,5.986139578,45.5862557,4.617775517,0.49560396,Other Urban Areas,25,3.039012782,2.746530996,2.179982771,train9,train1,train3,train2,train4,test,test,train8,test,train7,0.002940718,142.8479924
2018-01,2018,1,Paisley Gordon Street,Roadside,248316.83,663615.52,-4.423958026,55.84183603,0,40.00645161,0,14.96774194,31,,13.45104,9.325863,6.006531,88.84424054,1004.359391,173.4306363,3.925644421,38.99992543,3.936823621,0.43979224,Rural Areas,25,3.689040731,2.705897348,,train8,test,train10,train4,test,test,train5,train10,train3,train1,0.004304529,13.50052293
2018-01,2018,1,Peebles,Rest,324814.65,641087.92,-3.19652692,55.65747203,2,8.396551724,31,,31,,3.507703,7.477067,5.017509,89.25513596,1004.714864,126.1277387,4.03099171,41.08146501,2.904321234,0.54137712,Rural Areas,25,2.127821113,,,train5,train2,train6,train8,train1,train3,train3,train1,train3,train9,0.001113241,325.8272606
2018-01,2018,1,Perth Atholl Street,Roadside,311577.28,723931.02,-3.434181973,56.39932696,0,47.6,0,14.23870968,0,9.203225806,10.19473,9.195979,5.660244,89.42004126,1003.839653,75.03732104,2.816184583,50.43283625,2.820497819,0.33445694,Rural Areas,25,3.862832761,2.655964289,2.219554054,train5,train8,train3,train2,test,test,train3,train5,train9,train2,0.00515988,7.541035454
2018-01,2018,1,Perth Crieff,Roadside,286363,721614,-3.841475287,56.37312625,13,30.17222222,5,10.95769231,5,8.334615385,4.707586,8.72568,5.398345,90.98949067,1003.914547,137.3905732,4.023137969,36.34648657,2.398252982,0.49767328,Rural Areas,25,3.406921707,2.394041703,2.120417371,train7,train9,train6,train5,train2,train2,train10,train5,test,train6,0.003017603,8.087489738
2018-01,2018,1,Perth High Street,Roadside,311680.93,723624.9,-3.432400001,56.39659701,2,30.87241379,31,,1,7.413333333,10.19473,9.195979,5.660244,89.42004126,1003.839653,75.03732104,2.816184583,50.43283625,2.820497819,0.32785052,Rural Areas,25,3.429863028,,2.003280181,train8,train8,test,train3,train6,train8,train10,train10,train10,train4,0.00515988,319.1852353
2018-01,2018,1,Renfrew Cockels Loan,Roadside,250464,665933,-4.390979228,55.86331069,2,36.73448276,2,16.36551724,31,,15.52754,10.70972,6.617105,88.41225611,1004.365076,143.4989549,4.060057833,37.70409554,3.595571035,0.40426448,Large Urban Areas,25,3.603715899,2.795176514,,train8,train3,train8,train2,test,train2,train4,test,train5,train4,0.000895305,26.41545805
2018-01,2018,1,Renfrew Inchinnan Road,Roadside,250567,667558.1,-4.390231474,55.87793123,31,,31,,31,,14.04143,9.8679,6.308836,88.34580161,1004.33631,146.1235003,3.877531457,37.51482578,3.640872511,0.51167092,Large Urban Areas,25,,,,train10,train4,train1,test,train6,train4,train2,train3,train5,train2,0.004679301,10.64165285
2018-01,2018,1,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,-4.633680996,55.47016203,0,13.38387097,31,,0,9.464516129,8.423677,7.973387,5.274866,85.29818283,1004.497222,148.9414803,6.379793244,46.53979758,4.727756234,0.53183192,Rural Areas,25,2.594050323,,2.247549661,train8,train5,train2,train8,train2,train3,train9,train8,train2,test,0.003364214,314.4604262
2018-01,2018,1,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,-4.631672929,55.46453104,31,,31,,31,,8.423677,7.973387,5.274866,85.29818283,1004.497222,148.9414803,6.379793244,46.53979758,4.727756234,0.53183192,Rural Areas,25,,,,test,train1,train7,train3,train3,train10,train5,train9,train7,train7,0.003364214,20.8577063
2018-01,2018,1,South Lanarkshire Blantyre,Roadside,268916,657605,-4.09235526,55.79390732,31,,31,,31,,11.77215,10.13318,6.692745,88.61091015,1004.521745,152.4279603,3.391900111,42.03261534,3.255732422,0.53151532,Other Urban Areas,25,,,,train8,train9,test,train1,train7,train1,test,train4,test,train1,0.004475826,11.11249079
2018-01,2018,1,South Lanarkshire Cambuslang,Kerbside,264319,660519,-4.167073146,55.81880163,0,42.09354839,0,11.58387097,0,7.793548387,12.17555,9.796599,6.407087,88.35625661,1004.527998,157.9774827,3.324141073,40.86534631,3.635033488,0.54365468,Large Urban Areas,25,3.739894484,2.449613697,2.053296262,test,train4,train4,train9,train3,train6,test,train6,train8,train9,0.003225799,7.878133166
2018-01,2018,1,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,-4.163610983,55.775278,0,38.30322581,0,9.948387097,0,5.977419355,12.64875,9.913314,6.468103,88.55575782,1004.546593,171.7482857,4.481677396,41.35970702,2.996656284,0.51024156,Rural Areas,25,3.645534117,2.297410437,1.787988929,train5,train7,train10,train9,train1,train9,test,test,train4,train4,0.003917776,4.914430819
2018-01,2018,1,South Lanarkshire Hamilton,Roadside,272298,655289,-4.037365263,55.77401709,0,42.14516129,0,10.8483871,0,6.916129032,14.73992,10.53033,6.656329,88.76781177,1004.502346,149.5763652,2.950124455,43.34302944,3.221770702,0.33132022,Other Urban Areas,25,3.74111988,2.384016414,1.933856225,test,train7,train9,test,train5,train2,train10,train3,train8,train3,0.002316495,6.74367849
2018-01,2018,1,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,-3.775657996,55.67393599,0,24.4516129,0,10.93870968,0,7.383870968,6.312915,8.656242,5.557456,91.78617043,1004.589737,143.161336,6.197766786,41.63532768,2.292482675,0.63963804,Rural Areas,25,3.196696181,2.392307845,1.999298022,train6,test,test,test,train6,test,train1,train6,train1,train10,0.002373442,3.606069758
2018-01,2018,1,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,-4.058362489,55.7988131,0,30.67741935,8,13.38695652,31,,19.68019,12.07984,7.610015,88.27864435,1004.492866,162.2699621,2.953950562,41.85893032,3.428857117,0.44936708,Rural Areas,25,3.423526858,2.594280839,,test,train10,train1,train5,train2,test,train6,test,train1,train4,0.000328651,35.00838955
2018-01,2018,1,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,-4.218786034,55.82840798,0,46.65806452,0,12.62903226,0,8.109677419,15.49404,10.90068,6.880072,88.01915604,1004.526553,156.2872899,3.511452817,39.95550276,3.768036441,0.32687372,Rural Areas,25,3.842845785,2.535998311,2.093058092,test,train9,train2,train6,train6,test,train4,train10,train2,train6,0.004209272,10.42225267
2018-01,2018,1,South Lanarkshire Uddingston,Roadside,269657,660305.7,-4.081839503,55.81835747,0,31.41290323,0,11.65483871,0,7.916129032,14.02624,10.11096,6.560866,88.43842408,1004.495902,143.9418646,3.298856784,41.39162187,3.363339153,0.58479176,Other Urban Areas,25,3.447218739,2.455721434,2.068902328,train3,train2,test,train8,train1,train7,train9,train6,train4,train7,0.003061254,7.476428806
2018-01,2018,1,Stirling Craig's Roundabout,Roadside,279955,693012,-3.932178761,56.11471995,1,28.41666667,0,11.99677419,31,,10.19519,8.850297,5.645676,89.54991449,1004.037093,148.071249,4.087153177,44.48598015,3.605218929,0.39162568,Other Urban Areas,25,3.346975827,2.484637796,,train9,test,train1,train4,train5,test,train9,train7,train4,train5,0.003722134,23.09566273
2018-01,2018,1,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,-4.406231024,55.91795997,5,24.38076923,5,9.792307692,5,6.476923077,11.65813,9.245086,5.932049,89.61037366,1004.239269,162.2741215,4.41748238,40.88886127,3.198604625,0.45957464,Rural Areas,25,3.193794675,2.281597148,1.868245564,train2,train1,test,train4,train9,train1,train7,train1,test,train5,0.003216273,29.32199251
2018-01,2018,1,West Dunbartonshire Glasgow Road,Roadside,240234.67,675198.79,-4.559729998,55.94319696,0,27.69677419,31,,31,,8.321919,8.416712,5.372581,90.46885434,1004.045438,197.0079572,3.408877011,41.54927356,3.63582841,0.37400388,Rural Areas,25,3.321315951,,,train4,test,train5,train3,train9,train4,test,train3,test,train10,0.004060265,5.975355394
2018-01,2018,1,West Lothian Broxburn,Roadside,308314.04,672230.25,-3.469190056,55.93435701,0,37.96129032,0,12.52258065,0,9.070967742,13.00449,10.98217,6.559371,87.05413774,1004.030114,92.43153937,4.542876278,61.65722122,3.290870627,0.55285284,Rural Areas,25,3.636566965,2.527533466,2.205078955,train10,train8,train3,test,train3,test,train7,train7,train9,train6,0.002260343,7.21704839
2018-01,2018,1,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,-3.597309839,55.97670967,0,36.68709677,0,10.57741935,0,7.316129032,11.34021,9.748239,6.04944,88.24117503,1004.02792,105.2899097,5.124101837,60.25514841,3.483653288,0.47225748,Other Urban Areas,25,3.602425107,2.358721479,1.990081367,train7,train3,train5,test,test,train3,train4,train3,train2,train4,0.0014377,6.003113457
2018-01,2018,1,West Lothian Newton,Roadside,309258,677728.99,-3.45593904,55.98392504,0,21.5,19,13.40833333,31,,9.466233,11.31815,6.267102,87.38584852,1003.984269,103.7929302,5.709136505,63.44022442,3.201018938,0.50455748,Rural Areas,25,3.068052935,2.595876404,,train6,train6,train7,train4,test,train7,train2,train8,train8,train10,6.04E-05,5.755533574
2018-02,2018,2,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,-2.125446985,57.12856696,0,17.87857143,3,14.164,28,,13.52082,10.08002,6.230903,78.54717341,1014.632249,42.8189118,6.171905749,94.54094687,2.870373394,0.44508696,Large Urban Areas,26,2.883602869,2.650703534,,test,train4,test,train9,train7,train5,train8,test,train3,test,0.005009844,14.49298793
2018-02,2018,2,Aberdeen Errol Place,Rest,394395.8,807391.98,-2.094278044,57.15736002,0,31.47857143,4,12.37916667,4,6.008333333,17.42434,9.856716,6.05137,78.29679868,1014.620684,45.04408168,6.303886666,95.43584251,3.164342636,0.3353762,Large Urban Areas,26,3.449307042,2.516014952,1.793147395,train9,train6,train2,train9,train2,train10,train8,train2,test,test,0.006650424,76.62294631
2018-02,2018,2,Aberdeen King Street,Roadside,394333,808770,-2.095348117,57.16973795,0,26.88928571,0,15.43928571,0,7.332142857,14.48258,9.64981,5.907514,78.58223758,1014.615343,44.3322411,6.140308345,96.15535983,3.205487298,0.54509452,Large Urban Areas,26,3.291727907,2.736915281,1.992267814,train9,train7,train8,train3,train10,train5,train10,train4,test,train9,0.003713146,9.599338545
2018-02,2018,2,Aberdeen Market Street 2,Roadside,394551.62,805673.18,-2.091663919,57.14192196,0,33.21428571,0,17.93571429,0,7.792857143,29.63591,10.58975,6.69893,78.5071143,1014.63013,42.71885624,6.291442222,95.9290819,3.17077089,0.22512874,Large Urban Areas,26,3.502980076,2.886793937,2.053207563,train10,train6,train5,test,test,train2,train8,test,train1,test,0.003500361,7.363513475
2018-02,2018,2,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,-2.106472003,57.14455502,1,44.9037037,1,15.03333333,0,7.060714286,19.23541,10.20037,6.32155,78.39933242,1014.630637,43.97558931,6.164673021,95.04830094,3.024594488,0.27143126,Large Urban Areas,26,3.804520279,2.710269958,1.95454622,train2,train1,train4,train2,train9,train8,test,train4,test,train8,0.007964762,13.61053035
2018-02,2018,2,Aberdeen Wellington Road,Roadside,394410.99,804813.2,-2.093968047,57.13419503,0,42.84642857,0,21.39285714,0,8.317857143,17.6622,9.990527,6.330465,78.73065489,1014.631656,43.57495409,6.72701357,95.8994035,3.02722115,0.40518524,Large Urban Areas,26,3.757622294,3.063057088,2.118404667,train1,train10,test,train7,train8,train9,train5,test,train9,train10,0.003916175,9.754705711
